id,name,onsale_price,brand,category,os,cpu/chipset,gpu,ram,storage,rating,reviews_count,is_new,url,retailer,created_at,updated_at
328814,"Laptop HP 240 G9 - AG2J7AT (i5 1235U, 16GB, 512GB, Full HD, Win11)",14490000,HP,Laptop,Windows 11 Home SL,Intel Core i5 Alder Lake - 1235U,Card tích hợp - Intel UHD Graphics (Iris Xe Graphics chỉ hoạt động với RAM kênh đôi),16 GB DDR4 (1 khe 16 GB + 1 khe rời) 3200 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",5.0,4179,True,https://www.thegioididong.com/laptop/hp-240-g9-i5-ag2j7at,TGDD,2024,2025-08-28 22:40:39
335583,Điện thoại Xiaomi Redmi Note 14 5G 8GB/256GB,7090000,Xiaomi,Smartphone,Xiaomi HyperOS (Android 14),MediaTek Dimensity 7025-Ultra 5G 8 nhân,,8 GB,256 GB,4.9,6884,True,https://www.thegioididong.com/dtdd/xiaomi-redmi-note-14-5g,TGDD,03/2025,2025-08-28 22:40:39
303812,Điện thoại iPhone 15 512GB,24390000,iPhone (Apple),Smartphone,iOS 17,Apple A16 Bionic,,6 GB,512 GB,5.0,247,True,https://www.thegioididong.com/dtdd/iphone-15-512gb,TGDD,09/2023,2025-08-28 22:40:39
329940,Điện thoại Xiaomi 14T Pro 5G 12GB/256GB,16490000,Xiaomi,Smartphone,Xiaomi HyperOS (Android 14),MediaTek Dimensity 9300+ 8 nhân,,12 GB,256 GB,4.9,11448,True,https://www.thegioididong.com/dtdd/xiaomi-14t-pro-5g-12gb-256gb,TGDD,09/2024,2025-08-28 22:40:39
319665,Điện thoại Samsung Galaxy S24 5G 8GB/256GB,17510000,Samsung,Smartphone,Android 14,Exynos 2400 10 nhân,,8 GB,256 GB,4.9,16179,True,https://www.thegioididong.com/dtdd/samsung-galaxy-s24-256gb-5g,TGDD,01/2024,2025-08-28 22:40:39
329138,Điện thoại iPhone 16 Plus 128GB,21990000,iPhone (Apple),Smartphone,iOS 18,Apple A18 6 nhân,,8 GB,128 GB,4.9,18743,True,https://www.thegioididong.com/dtdd/iphone-16-plus,TGDD,09/2024,2025-08-28 22:40:39
329676,Điện thoại Nokia HMD 105 4G,640000,Nokia,Phone,,,,,128 MB,4.9,54800,True,https://www.thegioididong.com/dtdd/nokia-hmd-105-4g,TGDD,09/2024,2025-08-28 22:40:39
335638,Điện thoại Xiaomi Redmi 13x 8GB/128GB,4210000,Xiaomi,Smartphone,Xiaomi HyperOS (Android 14),MediaTek Helio G91 Ultra 8 nhân,,8 GB,128 GB,4.9,33117,True,https://www.thegioididong.com/dtdd/xiaomi-redmi-13x,TGDD,03/2025,2025-08-28 22:40:39
332236,Điện thoại realme C75 8GB/512GB,7360000,realme,Smartphone,Android 14,MediaTek Helio G92 Max 8 nhân,,8 GB,512 GB,4.9,5669,True,https://www.thegioididong.com/dtdd/realme-c75-8gb-512gb,TGDD,11/2024,2025-08-28 22:40:39
332234,Điện thoại realme C75 8GB/128GB,5590000,realme,Smartphone,Android 14,MediaTek Helio G92 Max 8 nhân,,8 GB,128 GB,4.9,28349,True,https://www.thegioididong.com/dtdd/realme-c75-8gb-128gb,TGDD,11/2024,2025-08-28 22:40:39
339180,Điện thoại vivo Y39 5G 8GB/128GB,0,vivo,Smartphone,Android 15,Snapdragon 4 Gen 2 8 nhân,,8 GB,128 GB,4.9,7623,True,https://www.thegioididong.com/dtdd/vivo-y39-5g,TGDD,06/2025,2025-08-28 22:40:39
335583,Điện thoại Xiaomi Redmi Note 14 5G 8GB/256GB,7090000,Xiaomi,Smartphone,Xiaomi HyperOS (Android 14),MediaTek Dimensity 7025-Ultra 5G 8 nhân,,8 GB,256 GB,4.9,6884,True,https://www.thegioididong.com/dtdd/xiaomi-redmi-note-14-5g,TGDD,03/2025,2025-08-28 22:40:39
336408,Điện thoại vivo V50 Lite 5G 8GB/256GB,9810000,vivo,Smartphone,Android 15,MediaTek Dimensity 6300 5G 8 nhân,,8 GB,256 GB,4.9,9804,True,https://www.thegioididong.com/dtdd/vivo-v50-lite-5g,TGDD,05/2025,2025-08-28 22:40:39
272282,"Laptop Acer Gaming Nitro 5 Tiger AN515 58 52SP - NH.QFHSV.001 (i5 12500H, 8GB, 512GB, RTX 3050 4GB, Full HD 144Hz, Win11)",18690000,Acer,Laptop,Windows 11 Home SL,Intel Core i5 Alder Lake - 12500H,"NVIDIA GeForce RTX 3050, 4 GB",8 GB DDR4 (1 khe 8 GB + 1 khe rời) 3200 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",4.9,1487,True,https://www.thegioididong.com/laptop/acer-nitro-5-tiger-an515-58-52sp-i5-nhqfhsv001,TGDD,2022,2025-08-28 22:40:39
320337,Điện thoại Xiaomi 15 5G 12GB/256GB,22540000,Xiaomi,Smartphone,Xiaomi HyperOS 2,Qualcomm Snapdragon 8 Elite 8 nhân,,12 GB,256 GB,5.0,460,True,https://www.thegioididong.com/dtdd/xiaomi-15-256gb,TGDD,03/2025,2025-08-28 22:40:39
337470,"Laptop Dell Inspiron 15 3520 - 71064798 (i5 1235U, 16GB, 512GB, Full HD 120Hz, OfficeH24+365, KYHD, Win11)",15990000,Dell,Laptop,Windows 11 Home SL + Office Home 2024 vĩnh viễn,Intel Core i5 Alder Lake - 1235U,Intel Iris Xe Graphics,16 GB DDR4 (1 khe 8 GB + 1 khe 8 GB) 2600 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2 TB)",5.0,1627,True,https://www.thegioididong.com/laptop/dell-inspiron-15-3520-i5-71064798,TGDD,2025,2025-08-28 22:40:39
335583,Điện thoại Xiaomi Redmi Note 14 5G 8GB/256GB,7090000,Xiaomi,Smartphone,Xiaomi HyperOS (Android 14),MediaTek Dimensity 7025-Ultra 5G 8 nhân,,8 GB,256 GB,4.9,6884,True,https://www.thegioididong.com/dtdd/xiaomi-redmi-note-14-5g,TGDD,03/2025,2025-08-28 22:40:39
333104,"Laptop Dell Inspiron 15 3520 - 71053682 (i7 1255U, 16GB, 512GB, Full HD 120Hz, OfficeHS, Win11)",18990000,Dell,Laptop,Windows 11 Home SL + Office Home 2024 vĩnh viễn + Microsoft 365 Basic,Intel Core i7 Alder Lake - 1255U,Intel Iris Xe Graphics,16 GB DDR4 (1 khe 8 GB + 1 khe 8 GB) 2666 MHz,512 GB SSD NVMe PCIe,5.0,1633,True,https://www.thegioididong.com/laptop/dell-inspiron-15-3520-i7-71053682,TGDD,2024,2025-08-28 22:40:39
326830,"Laptop HP Pavilion X360 14 ek2024TU - 9Z2V6PA (Core 5 120U, 16GB, 512GB, Full HD, Cảm ứng, Win11)",21290000,HP,Laptop,Windows 11 Home SL,Intel Core 5 Raptor Lake - 120U,Card tích hợp - Intel Graphics,16 GB DDR4 (Onboard) 3200 MHz,512 GB SSD NVMe PCIe Gen 4.0,5.0,1809,True,https://www.thegioididong.com/laptop/hp-pavilion-x360-14-ek2024tu-core-5-9z2v6pa,TGDD,2024,2025-08-28 22:40:39
335916,Điện thoại Samsung Galaxy A26 5G 8GB/128GB,6570000,Samsung,Smartphone,Android 15,Exynos 1380 8 nhân,,8 GB,128 GB,5.0,1397,True,https://www.thegioididong.com/dtdd/samsung-galaxy-a26-8gb-128gb,TGDD,04/2025,2025-08-28 22:40:39
289663,Điện thoại iPhone 14 256GB,15690000,iPhone (Apple),Smartphone,iOS 17,Apple A15 Bionic,,6 GB,256 GB,4.9,3595,True,https://www.thegioididong.com/dtdd/iphone-14-256gb,TGDD,09/2022,2025-08-28 22:40:39
320336,Điện thoại Xiaomi 15 5G 12GB/512GB,24500000,Xiaomi,Smartphone,Xiaomi HyperOS 2,Qualcomm Snapdragon 8 Elite 8 nhân,,12 GB,512 GB,4.9,1025,True,https://www.thegioididong.com/dtdd/xiaomi-15,TGDD,03/2025,2025-08-28 22:40:39
335793,Điện thoại HONOR X8c 8GB/512GB,7190000,HONOR,Smartphone,Android 15,Snapdragon 685 8 nhân,,8 GB,512 GB,5.0,2263,True,https://www.thegioididong.com/dtdd/honor-x8c-512gb,TGDD,04/2025,2025-08-28 22:40:39
333364,Điện thoại Samsung Galaxy S25 5G 12GB/512GB,21690000,Samsung,Smartphone,Android 15,Qualcomm Snapdragon 8 Elite For Galaxy 8 nhân,,12 GB,512 GB,5.0,308,True,https://www.thegioididong.com/dtdd/samsung-galaxy-s25-512gb,TGDD,01/2025,2025-08-28 22:40:39
335364,Laptop MacBook Air 13 inch M4 16GB/512GB,30190000,MacBook,Laptop,macOS Sequoia,Apple M4 - Hãng không công bố,Card tích hợp - 10 nhân GPU,16 GB,512 GB SSD,5.0,995,True,https://www.thegioididong.com/laptop/macbook-air-13-inch-m4-16gb-512gb,TGDD,03/2025,2025-08-28 22:40:39
337420,"Laptop HP 245 G10 - B8PF9AT (R5 7530U, 8GB, 512GB, Full HD, Win11)",12190000,HP,Laptop,Windows 11 Home SL,AMD Ryzen 5 - 7530U,Card tích hợp - AMD Radeon Graphics,8 GB DDR4 (1 khe 8 GB onboard + 1 khe trống) 3200 MHz,512 GB SSD NVMe PCIe,5.0,611,True,https://www.thegioididong.com/laptop/hp-245-g10-r5-b8pf9at,TGDD,2025,2025-08-28 22:40:39
329149,Điện thoại iPhone 16 Pro Max 256GB,30090000,iPhone (Apple),Smartphone,iOS 18,Apple A18 Pro 6 nhân,,8 GB,256 GB,4.9,247427,True,https://www.thegioididong.com/dtdd/iphone-16-pro-max,TGDD,09/2024,2025-08-28 22:40:39
328452,Điện thoại OPPO A3x 6GB/128GB,4610000,OPPO,Smartphone,Android 14,Snapdragon 6s Gen 1 8 nhân,,6 GB,128 GB,4.9,45859,True,https://www.thegioididong.com/dtdd/oppo-a3x-6gb-128gb,TGDD,08/2024,2025-08-28 22:40:39
333360,Điện thoại Samsung Galaxy S25 Plus 5G 12GB/512GB,24440000,Samsung,Smartphone,Android 15,Qualcomm Snapdragon 8 Elite For Galaxy 8 nhân,,12 GB,512 GB,5.0,657,True,https://www.thegioididong.com/dtdd/samsung-galaxy-s25-plus-512gb,TGDD,01/2025,2025-08-28 22:40:39
322996,Điện thoại vivo Y03 4GB/128GB,3240000,vivo,Smartphone,Android 14,MediaTek Helio G85,,4 GB,128 GB,4.9,55011,True,https://www.thegioididong.com/dtdd/vivo-y03,TGDD,03/2024,2025-08-28 22:40:39
333359,Điện thoại Samsung Galaxy S25 Plus 5G 12GB/256GB,22000000,Samsung,Smartphone,Android 15,Qualcomm Snapdragon 8 Elite For Galaxy 8 nhân,,12 GB,256 GB,4.9,3572,True,https://www.thegioididong.com/dtdd/samsung-galaxy-s25-plus,TGDD,01/2025,2025-08-28 22:40:39
332370,"Laptop Lenovo ThinkBook 16 G7 - 21MS007HVN (Ultra 7 155U, 32GB, 1TB, WUXGA, Win11)",28090000,Lenovo,Laptop,Windows 11 Home SL,Intel Core Ultra 7 Meteor Lake - 155U,Card tích hợp - Intel Graphics,32 GB DDR5 (1 khe 16 GB + 1 khe 16 GB) 5600 MHz,"1 TB SSD M.2 PCIe Gen 4 (Có thể tháo ra, lắp thanh khác tối đa 2 TB)",5.0,68,True,https://www.thegioididong.com/laptop/lenovo-thinkbook-16-g7-ultra-7-21ms007hvn,TGDD,2024,2025-08-28 22:40:39
337713,Điện thoại Xiaomi Redmi Note 14 Pro+ 5G 12GB/512GB,12260000,Xiaomi,Smartphone,Android 14,Snapdragon 7s Gen 3 5G 8 nhân,,12 GB,512 GB,4.9,9318,True,https://www.thegioididong.com/dtdd/xiaomi-redmi-note-14-pro-plus-5g-12gb-512gb,TGDD,01/2025,2025-08-28 22:40:39
334449,"Laptop Lenovo IdeaPad Slim 5 OLED 14AHP10 - 83HV001MVN (R7 8845HS, 32GB, 512GB, WUXGA OLED, OfficeH24+365, Win11)",22090000,Lenovo,Laptop,Windows 11 Home SL + Office Home 2024 vĩnh viễn + Microsoft 365 Basic,AMD Ryzen 7 - 8845HS,Card tích hợp - AMD Radeon 780M,32 GB DDR5 (1 khe 16 GB + 1 khe 16 GB) 5600 MHz,"512 GB SSD NVMe PCIe 4.0 (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",5.0,403,True,https://www.thegioididong.com/laptop/lenovo-ideapad-slim-5-14ahp10-r7-83hv001mvn,TGDD,2024,2025-08-28 22:40:39
339679,"Laptop Dell Latitude 3450 - L3450-1335U-16512WN (i5 1335U, 16GB, 512GB, Full HD, Win11)",18590000,Dell,Laptop,Windows 11 Home SL,Intel Core i5 Raptor Lake - 1335U,Intel Iris Xe Graphics,16 GB DDR5 (1 khe 8 GB + 1 khe 8 GB) 5200 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",5.0,405,True,https://www.thegioididong.com/laptop/dell-latitude-3450-i5-l34501335u16512wn,TGDD,2024,2025-08-28 22:40:39
337044,"Laptop HP Pavilion 16 af0055TU - AY8C4PA (Ultra 5 125U, 16GB, 512GB, WUXGA, OfficeHS+365, Win11)",20190000,HP,Laptop,Windows 11 Home SL + Office Home & Student 2021 vĩnh viễn,Intel Core Ultra 5 Meteor Lake - 125U,Card tích hợp - Intel Graphics,16 GB LPDDR5 (Onboard) 7467 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2 TB)",5.0,198,True,https://www.thegioididong.com/laptop/hp-pavilion-16-af0055tu-ultra-5-ay8c4pa,TGDD,2024,2025-08-28 22:40:39
336036,"Laptop Asus Vivobook 15 X1504VA - BQ2225WS (i5 1334U, 16GB, 512GB, Full HD, OfficeH24+365, Win11)",14990000,Asus,Laptop,Windows 11 Home SL + Office Home 2024 vĩnh viễn + Microsoft 365 Basic,Intel Core i5 Raptor Lake - 1334U,Intel Iris Xe Graphics,16 GB DDR4 (8 GB onboard + 1 khe 8 GB) 3200 MHz,512 GB SSD NVMe PCIe,5.0,934,True,https://www.thegioididong.com/laptop/asus-vivobook-15-x1504va-i5-bq2225ws,TGDD,2025,2025-08-28 22:40:39
223602,Điện thoại iPhone 13 128GB,11490000,iPhone (Apple),Smartphone,iOS 17,Apple A15 Bionic,,4 GB,128 GB,4.9,243243,True,https://www.thegioididong.com/dtdd/iphone-13,TGDD,09/2021,2025-08-28 22:40:39
337714,Điện thoại Xiaomi Redmi Note 14 Pro 5G 12GB/512GB,10300000,Xiaomi,Smartphone,Xiaomi HyperOS (Android 14),MediaTek Dimensity 7300-Ultra 8 nhân,,12 GB,512 GB,4.9,6158,True,https://www.thegioididong.com/dtdd/xiaomi-redmi-note-14-pro-5g-12gb-512gb,TGDD,01/2025,2025-08-28 22:40:39
305658,Điện thoại iPhone 15 Pro Max 256GB,26890000,iPhone (Apple),Smartphone,iOS 17,Apple A17 Pro 6 nhân,,8 GB,256 GB,4.9,243597,True,https://www.thegioididong.com/dtdd/iphone-15-pro-max,TGDD,09/2023,2025-08-28 22:40:39
334933,Điện thoại Samsung Galaxy A06 5G 4GB/128GB,3920000,Samsung,Smartphone,Android 15,MediaTek Dimensity 6300 5G 8 nhân,,4 GB,128 GB,5.0,2213,True,https://www.thegioididong.com/dtdd/samsung-galaxy-a06-5g,TGDD,03/2025,2025-08-28 22:40:39
320734,Điện thoại Xiaomi Redmi A3 3GB/64GB,0,Xiaomi,Smartphone,Android 14,MediaTek Helio G36 8 nhân,,3 GB,64 GB,4.9,99195,True,https://www.thegioididong.com/dtdd/xiaomi-redmi-a3,TGDD,03/2024,2025-08-28 22:40:39
333575,Điện thoại OPPO Reno13 5G 12GB/512GB,15690000,OPPO,Smartphone,Android 15,MediaTek Dimensity 8350 5G 8 nhân,,12 GB,512 GB,4.9,7734,True,https://www.thegioididong.com/dtdd/oppo-reno13-5g-12gb-512gb,TGDD,01/2025,2025-08-28 22:40:39
322100,"Laptop MSI Gaming Sword 16 HX B14VFKG - 045VN (i7 14700HX, 16GB, 1TB, RTX 4060 8GB, QHD+ 240Hz, Win11)",35590000,MSI,Laptop,Windows 11 Home SL,Intel Core i7 Raptor Lake - 14700HX,"Card rời - NVIDIA GeForce RTX 4060, 8 GB",16 GB DDR5 (1 khe 8 GB + 1 khe 8 GB) 5600 MHz,1 TB SSD NVMe PCIe Gen 4,4.9,192,True,https://www.thegioididong.com/laptop/msi-gaming-sword-16-hx-b14vfkg-i7-045vn,TGDD,2024,2025-08-28 22:40:39
317981,Điện thoại OPPO Find N3 Flip 5G 12GB/256GB Hồng,13990000,OPPO,Smartphone,Android 13,MediaTek Dimensity 9200 5G 8 nhân,,12 GB,256 GB,4.9,2214,True,https://www.thegioididong.com/dtdd/oppo-find-n3-flip-hong,TGDD,10/2023,2025-08-28 22:40:39
305660,Điện thoại iPhone 15 Pro Max 1TB,35690000,iPhone (Apple),Smartphone,iOS 17,Apple A17 Pro 6 nhân,,8 GB,1 TB,4.9,3928,True,https://www.thegioididong.com/dtdd/iphone-15-pro-max-1tb,TGDD,09/2023,2025-08-28 22:40:39
336408,Điện thoại vivo V50 Lite 5G 8GB/256GB,9810000,vivo,Smartphone,Android 15,MediaTek Dimensity 6300 5G 8 nhân,,8 GB,256 GB,4.9,9804,True,https://www.thegioididong.com/dtdd/vivo-v50-lite-5g,TGDD,05/2025,2025-08-28 22:40:39
334969,Điện thoại Tecno Spark 30 8GB/128GB,3820000,Tecno,Smartphone,Android 14,MediaTek Helio G91 Ultra 8 nhân,,8 GB,128 GB,4.9,1333,True,https://www.thegioididong.com/dtdd/tecno-spark-30,TGDD,03/2025,2025-08-28 22:40:39
338206,"Laptop HP 240 G10 - B73TJAT (i3 1315U, 8GB, 512GB, Full HD, Win11)",11590000,HP,Laptop,Windows 11 Home SL,Intel Core i3 Raptor Lake - 1315U,Intel UHD Graphics,8 GB DDR4 (1 khe 8 GB + 1 khe rời) 3200 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2 TB)",5.0,260,True,https://www.thegioididong.com/laptop/hp-240-g10-i3-b73tjat,TGDD,2024,2025-08-28 22:40:39
319214,Điện thoại vivo V30 5G 12GB/512GB,13740000,vivo,Smartphone,Android 14,Snapdragon 7 Gen 3 8 nhân,,12 GB,512 GB,4.9,5108,True,https://www.thegioididong.com/dtdd/vivo-v30,TGDD,05/2024,2025-08-28 22:40:39
333347,Điện thoại Samsung Galaxy S25 Ultra 5G 12GB/256GB,27380000,Samsung,Smartphone,Android 15,Qualcomm Snapdragon 8 Elite For Galaxy 8 nhân,,12 GB,256 GB,4.9,13380,True,https://www.thegioididong.com/dtdd/samsung-galaxy-s25-ultra,TGDD,01/2025,2025-08-28 22:40:39
333363,Điện thoại Samsung Galaxy S25 5G 12GB/256GB,17790000,Samsung,Smartphone,Android 15,Qualcomm Snapdragon 8 Elite For Galaxy 8 nhân,,12 GB,256 GB,4.9,3953,True,https://www.thegioididong.com/dtdd/samsung-galaxy-s25,TGDD,01/2025,2025-08-28 22:40:39
334450,"Laptop Lenovo Ideapad Slim 3 16IRH10 - 83K20003VN (i5 13420H, 24GB, 512GB, WUXGA, Win11)",16290000,Lenovo,Laptop,Windows 11 Home SL,Intel Core i5 Raptor Lake - 13420H,Intel UHD Graphics,24 GB DDR5 (1 khe 8 GB onboard + 1 khe 16 GB) 4800 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",4.9,1051,True,https://www.thegioididong.com/laptop/lenovo-ideapad-slim-3-16irh10-i5-83k20003vn,TGDD,2024,2025-08-28 22:40:39
337842,"Laptop GIGABYTE Gaming G6 MF RC56 - 9RC56MF0HJIIXIVN000 (i7 13620H, 16GB, 512GB, RTX 4050 6GB, WUXGA 165Hz, Win11)",23290000,GIGABYTE,Laptop,Windows 11 Home SL,Intel Core i7 Raptor Lake - 13620H,"Card rời - NVIDIA GeForce RTX 4050, 6 GB",16 GB DDR5 (1 khe 8 GB + 1 khe 8 GB) 4800 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 4 TB)",5.0,50,True,https://www.thegioididong.com/laptop/gigabyte-g6-mf-rc56-i7-9rc56mf0hjiixivn000,TGDD,2024,2025-08-28 22:40:39
334930,Điện thoại Samsung Galaxy A36 5G 12GB/256GB,9810000,Samsung,Smartphone,Android 15,Snapdragon 6 Gen 3 8 nhân,,12 GB,256 GB,4.9,6407,True,https://www.thegioididong.com/dtdd/samsung-galaxy-a36,TGDD,03/2025,2025-08-28 22:40:39
340258,Điện thoại OPPO A5i 4GB/128GB,3690000,OPPO,Smartphone,Android 14,Snapdragon 6s Gen 1 8 nhân,,4 GB,128 GB,5.0,1121,True,https://www.thegioididong.com/dtdd/oppo-a5i-4gb-128gb,TGDD,07/2025,2025-08-28 22:40:39
339245,Điện thoại HONOR 400 Lite 12GB/256GB,8630000,HONOR,Smartphone,Android 15,MediaTek Dimensity 7025-Ultra 5G 8 nhân,,12 GB,256 GB,4.9,2293,True,https://www.thegioididong.com/dtdd/honor-400-lite,TGDD,06/2025,2025-08-28 22:40:39
281570,Điện thoại iPhone 15 128GB,15290000,iPhone (Apple),Smartphone,iOS 17,Apple A16 Bionic,,6 GB,128 GB,4.9,91248,True,https://www.thegioididong.com/dtdd/iphone-15,TGDD,09/2023,2025-08-28 22:40:39
335755,Điện thoại Xiaomi Redmi 13x 6GB/128GB,3820000,Xiaomi,Smartphone,Xiaomi HyperOS (Android 14),MediaTek Helio G91 Ultra 8 nhân,,6 GB,128 GB,4.9,53687,True,https://www.thegioididong.com/dtdd/xiaomi-redmi-13x-6gb-128gb,TGDD,03/2025,2025-08-28 22:40:39
335792,Điện thoại HONOR X8c 8GB/256GB,6500000,HONOR,Smartphone,Android 15,Snapdragon 685 8 nhân,,8 GB,256 GB,4.9,3344,True,https://www.thegioididong.com/dtdd/honor-x8c,TGDD,04/2025,2025-08-28 22:40:39
335174,Điện thoại Samsung Galaxy A36 5G 8GB/256GB,8830000,Samsung,Smartphone,Android 15,Snapdragon 6 Gen 3 8 nhân,,8 GB,256 GB,4.9,27842,True,https://www.thegioididong.com/dtdd/samsung-galaxy-a36-8gb-256gb,TGDD,03/2025,2025-08-28 22:40:39
336618,Điện thoại realme 14T 5G 12GB/256GB,8830000,realme,Smartphone,Android 15,MediaTek Dimensity 6300 5G 8 nhân,,12 GB,256 GB,5.0,2989,True,https://www.thegioididong.com/dtdd/realme-14t-5g,TGDD,05/2025,2025-08-28 22:40:39
339657,"Laptop Lenovo ThinkPad E16 - 21SR002SVN (Ultra 7 255H, 32GB, 512GB, WUXGA, Win11)",30290000,Lenovo,Laptop,Windows 11 Home SL,Intel Core Ultra 7 Arrow Lake - 255H,Card tích hợp - Intel Arc 140T,32 GB DDR5 (1 khe 16 GB + 1 khe 16 GB) 5600 MHz,"512 GB SSD NVMe PCIe 4.0 (Có thể tháo ra, lắp thanh khác tối đa 1 TB (2242) / 1 TB (2280))",5.0,37,True,https://www.thegioididong.com/laptop/lenovo-thinkpad-e16-ultra-7-21sr002svn,TGDD,2025,2025-08-28 22:40:39
340564,"Laptop Asus Vivobook 15 OLED A1505VA - MA515WS (i5 13420H, 16GB, 512GB, 2.8K OLED 120Hz, OfficeH24+365, Win11)",16990000,Asus,Laptop,Windows 11 Home SL + Office Home 2024 vĩnh viễn + Microsoft 365 Basic,Intel Core i5 Raptor Lake - 13420H,Intel UHD Graphics,16 GB DDR4 (8 GB onboard + 1 khe 8 GB) 3200 MHz,512 GB SSD NVMe PCIe Gen 4.0,5.0,163,True,https://www.thegioididong.com/laptop/asus-vivobook-a1505va-i5-ma515ws,TGDD,2025,2025-08-28 22:40:39
333770,Điện thoại HONOR X5b Plus 4GB/128GB,2740000,HONOR,Smartphone,Android 14,MediaTek Helio G36 8 nhân,,4 GB,128 GB,4.9,9695,True,https://www.thegioididong.com/dtdd/honor-x5b-plus,TGDD,01/2025,2025-08-28 22:40:39
289472,Laptop MacBook Air 13 inch M2 16GB/256GB,19590000,MacBook,Laptop,macOS,Apple M2,Card tích hợp - 8 nhân GPU,16 GB,256 GB SSD,4.9,7624,True,https://www.thegioididong.com/laptop/apple-macbook-air-m2-2022-16gb-256gb,TGDD,6/2022,2025-08-28 22:40:39
322877,Điện thoại Masstel IZI T6 4G,500000,Masstel,Phone,,Unisoc T107,,48 MB,128 MB,4.9,98861,True,https://www.thegioididong.com/dtdd/masstel-izi-t6,TGDD,04/2024,2025-08-28 22:40:39
335307,Điện thoại realme C75x 8GB/128GB,5200000,realme,Smartphone,Android 15,MediaTek Helio G81-Ultra 8 nhân,,8 GB,128 GB,4.9,12844,True,https://www.thegioididong.com/dtdd/realme-c75x,TGDD,04/2025,2025-08-28 22:40:39
333574,Điện thoại OPPO Reno13 F 5G 12GB/512GB,10780000,OPPO,Smartphone,Android 15,Snapdragon 6 Gen 1 5G 8 nhân,,12 GB,512 GB,4.9,32025,True,https://www.thegioididong.com/dtdd/oppo-reno13-f-5g-12gb-512gb,TGDD,01/2025,2025-08-28 22:40:39
328751,Điện thoại Samsung Galaxy A06 4GB/128GB,3030000,Samsung,Smartphone,Android 14,MediaTek Helio G85,,4 GB,128 GB,4.9,9092,True,https://www.thegioididong.com/dtdd/samsung-galaxy-a06-4gb-128gb,TGDD,08/2024,2025-08-28 22:40:39
336619,Điện thoại realme 14T 5G 8GB/256GB,8140000,realme,Smartphone,Android 15,MediaTek Dimensity 6300 5G 8 nhân,,8 GB,256 GB,5.0,4944,True,https://www.thegioididong.com/dtdd/realme-14t-5g-8gb,TGDD,05/2025,2025-08-28 22:40:39
336967,"Laptop Acer Aspire Lite 15 AL15 71P 517D - NX.J7KSV.001 (i5 12450H, 16GB, 512GB, Full HD, Win11)",13990000,Acer,Laptop,Windows 11 Home SL,Intel Core i5 Alder Lake - 12450H,Intel UHD Graphics,16 GB DDR5 (1 khe 16 GB + 1 khe rời) Đang cập nhật,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2 TB)",5.0,967,True,https://www.thegioididong.com/laptop/acer-aspire-lite-15-al15-71p-517d-i5-nxj7ksv001,TGDD,2025,2025-08-28 22:40:39
329151,Điện thoại iPhone 16 Pro Max 1TB,42690000,iPhone (Apple),Smartphone,iOS 18,Apple A18 Pro 6 nhân,,8 GB,1 TB,5.0,8083,True,https://www.thegioididong.com/dtdd/iphone-16-pro-max-1tb,TGDD,09/2024,2025-08-28 22:40:39
340220,Điện thoại HONOR X6c 6GB/128GB,4190000,HONOR,Smartphone,Android 15,MediaTek Helio G81-Ultra 8 nhân,,6 GB,128 GB,5.0,1039,True,https://www.thegioididong.com/dtdd/honor-x6c-6gb-128gb,TGDD,07/2025,2025-08-28 22:40:39
327098,"Laptop HP 15 fc0085AU - A6VV8PA (R5 7430U, 16GB, 512GB, Full HD, Win11)",12990000,HP,Laptop,Windows 11 Home SL,AMD Ryzen 5 - 7430U,Card tích hợp - AMD Radeon Graphics,16 GB DDR4 (1 khe 8 GB + 1 khe 8 GB) 3200 MHz,512 GB SSD NVMe PCIe,4.9,12163,True,https://www.thegioididong.com/laptop/hp-15-fc0085au-r5-a6vv8pa,TGDD,2023,2025-08-28 22:40:39
337420,"Laptop HP 245 G10 - B8PF9AT (R5 7530U, 8GB, 512GB, Full HD, Win11)",12190000,HP,Laptop,Windows 11 Home SL,AMD Ryzen 5 - 7530U,Card tích hợp - AMD Radeon Graphics,8 GB DDR4 (1 khe 8 GB onboard + 1 khe trống) 3200 MHz,512 GB SSD NVMe PCIe,5.0,611,True,https://www.thegioididong.com/laptop/hp-245-g10-r5-b8pf9at,TGDD,2025,2025-08-28 22:40:39
