sku,name,price,brand,category,rating,reviews_count,url,release_date,cpu,cpu_speed,gpu,ram,storage,rearcam_specs,frontcam_specs,screen_type,screen_size,screen_panel,screen_res,screen_rate,screen_nits,os,water_resistant,battery,charger,weight,material,connectivity,network,ports,updated_at
323005,Điện thoại vivo Y03 4GB/64GB,0,vivo,Smartphone,4.9,14480,https://www.thegioididong.com/dtdd/vivo-y03-64gb,03/2024,MediaTek Helio G85,2 nhân 2.0 GHz & 6 nhân 1.8 GHz,Mali-G52,4 GB,64 GB,Chính 13 MP & Phụ 0.08 MP,5 MP,Kính cường lực CSG,"6.56""",IPS LCD,HD+ (720 x 1612 Pixels),90 Hz,528 nits,Android 14,IP54,5000 mAh,15 W,185 g,Khung & Mặt lưng nhựa,"Wi-Fi hotspot, Dual-band (2.4 GHz/5 GHz), OTG, v5.0",Hỗ trợ 4G,"3.5 mm, Type-C",2025-09-09 11:47:33
341797,Điện thoại Samsung Galaxy A17 4GB/128GB,4690000,Samsung,Smartphone,,,https://www.thegioididong.com/dtdd/samsung-galaxy-a17-4gb-128gb,09/2025,,,,,,,,,,,,,,,,,,,,,,,2025-09-09 11:47:33
329144,Điện thoại iPhone 16 Pro 256GB,28090000,iPhone (Apple),Smartphone,4.9,23373,https://www.thegioididong.com/dtdd/iphone-16-pro-256gb,09/2024,Apple A18 Pro 6 nhân,Hãng không công bố,Apple GPU 6 nhân,8 GB,256 GB,"Chính 48 MP & Phụ 48 MP, 12 MP",12 MP,Kính cường lực Ceramic Shield,"6.3""",OLED,Super Retina XDR (1206 x 2622 Pixels),120 Hz,2000 nits,iOS 18,IP68,27 giờ,20 W,199 g,Khung Titan & Mặt lưng kính cường lực,"NFC, Wi-Fi MIMO, Wi-Fi 7, v5.3",Hỗ trợ 5G,Type-C,2025-09-09 11:47:33
333575,Điện thoại OPPO Reno13 5G 12GB/512GB,13090000,OPPO,Smartphone,4.9,7782,https://www.thegioididong.com/dtdd/oppo-reno13-5g-12gb-512gb,01/2025,MediaTek Dimensity 8350 5G 8 nhân,"1 nhân 3.35 GHz, 3 nhân 3.2 GHz & 4 nhân 2.2 GHz",Mali-G615,12 GB,512 GB,"Chính 50 MP & Phụ 8 MP, 2 MP",50 MP,Kính cường lực Corning Gorilla Glass 7i,"6.59""",AMOLED,1.5K (1256 x 2760 Pixles),120 Hz,1200 nits,Android 15,"IP66, IP68, IP69",5600 mAh,80 W,181 g,Khung kim loại & Mặt lưng kính,"OTG, NFC, Hồng ngoại, v5.4, Wi-Fi hotspot, Wi-Fi 6, Dual-band (2.4 GHz/5 GHz)",Hỗ trợ 5G,Type-C,2025-09-09 11:47:33
303812,Điện thoại iPhone 15 512GB,24390000,iPhone (Apple),Smartphone,5.0,272,https://www.thegioididong.com/dtdd/iphone-15-512gb,09/2023,Apple A16 Bionic,3.46 GHz,Apple GPU 5 nhân,6 GB,512 GB,Chính 48 MP & Phụ 12 MP,12 MP,Kính cường lực Ceramic Shield,"6.1""",OLED,Super Retina XDR (1179 x 2556 Pixels),60 Hz,2000 nits,iOS 17,IP68,3349 mAh,20 W,171 g,Khung nhôm & Mặt lưng kính cường lực,"NFC, Wi-Fi MIMO, Wi-Fi 802.11 a/b/g/n/ac/ax, Wi-Fi 6, v5.3",Hỗ trợ 5G,Type-C,2025-09-09 11:47:33
332234,Điện thoại realme C75 8GB/128GB,4590000,realme,Smartphone,4.9,28642,https://www.thegioididong.com/dtdd/realme-c75-8gb-128gb,11/2024,MediaTek Helio G92 Max 8 nhân,2 nhân 2.0 GHz & 6 nhân 1.8 GHz,Adreno 640,8 GB,128 GB,Chính 50 MP & Cảm biến Flicker,8 MP,Kính cường lực ArmorShell,"6.72""",IPS LCD,Full HD+ (1080 x 2400 Pixels),90 Hz,690 nits,Android 14,IP69,6000 mAh,45 W,196 g,Khung kim loại & Mặt lưng kính,"OTG, Wi-Fi hotspot, Wi-Fi 5, Dual-band (2.4 GHz/5 GHz), v5.0",Hỗ trợ 4G,Type-C,2025-09-09 11:47:33
339244,Điện thoại HONOR 400 5G 12GB/512GB,13530000,HONOR,Smartphone,5.0,215,https://www.thegioididong.com/dtdd/honor-400-512gb,06/2025,Snapdragon 7 Gen 3 8 nhân,"1 nhân 2.63 GHz, 3 nhân 2.4 GHz & 4 nhân 1.8 GHz",Adreno 720,12 GB,512 GB,Chính 200 MP & Phụ 12 MP,50 MP,Kính cường lực AGC DT-Star2 Plus,"6.55""",AMOLED,1.5K (1264 x 2736 Pixels),120 Hz,5000 nits,Android 15,IP66,6000 mAh,80 W,184 g,Khung kim loại & Mặt lưng kính,"OTG, NFC, Hồng ngoại, Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 6, Dual-band (2.4 GHz/5 GHz), v5.4",Hỗ trợ 5G,Type-C,2025-09-09 11:47:33
341378,Điện thoại OPPO A5 8GB/128GB,6290000,OPPO,Smartphone,5.0,3552,https://www.thegioididong.com/dtdd/oppo-a5-8gb-128gb,08/2025,Snapdragon 6s Gen 1 8 nhân,2.1 GHz,Adreno 610,8 GB,128 GB,Chính 50 MP & Phụ 2 MP,5 MP,Kính cường lực AGC DT-Star D+ hoặc Corning Gorilla Glass 7i (tuỳ lô hàng),"6.67""",IPS LCD,HD+ (720 x 1604 Pixels),90 Hz,1000 nits,Android 15,IP65,6000 mAh,45 W,193 g,Khung nhựa & Mặt lưng thuỷ tinh hữu cơ,"Wi-Fi hotspot, Wi-Fi 802.11 a/b/g/n, Wi-Fi 5, Dual-band (2.4 GHz/5 GHz), OTG, NFC, v5.0",Hỗ trợ 4G,"3.5 mm, Type-C",2025-09-09 11:47:33
305660,Điện thoại iPhone 15 Pro Max 1TB,38190000,iPhone (Apple),Smartphone,4.9,3937,https://www.thegioididong.com/dtdd/iphone-15-pro-max-1tb,09/2023,Apple A17 Pro 6 nhân,3.78 GHz,Apple GPU 6 nhân,8 GB,1 TB,"Chính 48 MP & Phụ 12 MP, 12 MP",12 MP,Kính cường lực Ceramic Shield,"6.7""",OLED,Super Retina XDR (1290 x 2796 Pixels),120 Hz,2000 nits,iOS 17,IP68,4422 mAh,20 W,221 g,Khung Titan & Mặt lưng kính cường lực,"NFC, Wi-Fi MIMO, Wi-Fi 802.11 a/b/g/n/ac/ax, 6 GHz, v5.3",Hỗ trợ 5G,Type-C,2025-09-09 11:47:33
329865,Điện thoại Tecno Spark GO 1 3GB/64GB,2160000,Tecno,Smartphone,4.9,19712,https://www.thegioididong.com/dtdd/tecno-spark-go-1,09/2024,Unisoc T615 8 nhân,2 nhân 1.8 GHz & 6 nhân 1.6 GHz,,3 GB,64 GB,Chính 13 MP & Phụ AI,8 MP,Kính cường lực Panda,"6.67""",IPS LCD,HD+ (720 x 1600 Pixels),120 Hz,480 nits,Android 14 Go,IP54,5000 mAh,15 W,192 g,Khung & Mặt lưng nhựa,"Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 802.11 a/b/g/n/ac, Dual-band (2.4 GHz/5 GHz), v5.2, OTG, Hồng ngoại",Hỗ trợ 4G,"3.5 mm, Type-C",2025-09-09 11:47:33
329330,Điện thoại realme Note 60 6GB/128GB,3730000,realme,Smartphone,4.9,22686,https://www.thegioididong.com/dtdd/realme-note-60,09/2024,Unisoc Tiger T612,1.8 GHz,Mali-G57,6 GB,128 GB,Chính 32 MP & Cảm biến Flicker,5 MP,Kính cường lực Panda,"6.745 """,IPS LCD,HD+ (720 x 1600 Pixels),90 Hz,560 nits,Android 14,IP64,5000 mAh,10 W,187 g,Khung & Mặt lưng nhựa,"Wi-Fi hotspot, Dual-band (2.4 GHz/5 GHz), OTG, v5.0",Hỗ trợ 4G,"3.5 mm, Type-C",2025-09-09 11:47:33
332936,Điện thoại OPPO Reno13 F 5G 8GB/256GB,8310000,OPPO,Smartphone,4.9,108221,https://www.thegioididong.com/dtdd/oppo-reno13-f-5g,01/2025,Snapdragon 6 Gen 1 5G 8 nhân,4 nhân 2.2 GHz & 4 nhân 1.8 GHz,Adreno 710,8 GB,256 GB,"Chính 50 MP & Phụ 8 MP, 2 MP",32 MP,Kính cường lực AGC DT-Star2,"6.67""",AMOLED,Full HD+ (1080 x 2400 Pixels),120 Hz,1200 nits,Android 15,"IP66, IP68, IP69",5800 mAh,45 W,192 g,Khung nhựa & Mặt lưng thuỷ tinh hữu cơ,"Wi-Fi hotspot, Wi-Fi 5, Dual-band (2.4 GHz/5 GHz), OTG, NFC, v5.1",Hỗ trợ 5G,Type-C,2025-09-09 11:47:33
322877,Điện thoại Masstel IZI T6 4G,500000,Masstel,Phone,4.9,101767,https://www.thegioididong.com/dtdd/masstel-izi-t6,04/2024,Unisoc T107,1.0 GHz,,48 MB,128 MB,,,Không có cảm ứng,"2.4""",TFT LCD,QVGA (240 x 320 Pixels),,,,,1800 mAh,2.5 W,112 g,Khung & Mặt lưng nhựa,v2.1,Hỗ trợ 4G,"3.5 mm, Type-C",2025-09-09 11:47:33
329328,Điện thoại realme Note 60 4GB/64GB,2540000,realme,Smartphone,5.0,1848,https://www.thegioididong.com/dtdd/realme-note-60-4gb-64gb,09/2024,Unisoc Tiger T612,1.8 GHz,Mali-G57,4 GB,64 GB,Chính 32 MP & Cảm biến Flicker,5 MP,Kính cường lực Panda,"6.745 """,IPS LCD,HD+ (720 x 1600 Pixels),90 Hz,560 nits,Android 14,IP64,5000 mAh,10 W,187 g,Khung & Mặt lưng nhựa,"Wi-Fi hotspot, Dual-band (2.4 GHz/5 GHz), OTG, v5.0",Hỗ trợ 4G,"3.5 mm, Type-C",2025-09-09 11:47:33
332235,Điện thoại realme C75 8GB/256GB,5380000,realme,Smartphone,4.9,14746,https://www.thegioididong.com/dtdd/realme-c75-8gb-256gb,11/2024,MediaTek Helio G92 Max 8 nhân,2 nhân 2.0 GHz & 6 nhân 1.8 GHz,Adreno 640,8 GB,256 GB,Chính 50 MP & Cảm biến Flicker,8 MP,Kính cường lực ArmorShell,"6.72""",IPS LCD,Full HD+ (1080 x 2400 Pixels),90 Hz,690 nits,Android 14,IP69,6000 mAh,45 W,196 g,Khung kim loại & Mặt lưng kính,"OTG, Wi-Fi hotspot, Wi-Fi 5, Dual-band (2.4 GHz/5 GHz), v5.0",Hỗ trợ 4G,Type-C,2025-09-09 11:47:33
335175,Điện thoại Samsung Galaxy A36 5G 8GB/128GB,8140000,Samsung,Smartphone,4.9,2384,https://www.thegioididong.com/dtdd/samsung-galaxy-a36-8gb-128gb,03/2025,Snapdragon 6 Gen 3 8 nhân,2.4 GHz,Adreno 710,8 GB,128 GB,"Chính 50 MP & Phụ 8 MP, 5 MP",12 MP,Kính cường lực Corning Gorilla Glass Victus+,"6.7""",Super AMOLED,Full HD+ (1080 x 2340 Pixels),120 Hz,1200 nits,Android 15,IP67,5000 mAh,45 W,195 g,Khung nhựa & Mặt lưng kính,"NFC, Wi-Fi MIMO, Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 6, Dual-band (2.4 GHz/5 GHz), v5.4",Hỗ trợ 5G,Type-C,2025-09-09 11:47:33
333359,Điện thoại Samsung Galaxy S25 Plus 5G 12GB/256GB,22700000,Samsung,Smartphone,4.9,3715,https://www.thegioididong.com/dtdd/samsung-galaxy-s25-plus,01/2025,Qualcomm Snapdragon 8 Elite For Galaxy 8 nhân,4.47 GHz,Adreno 830,12 GB,256 GB,"Chính 50 MP & Phụ 12 MP, 10 MP",12 MP,Kính cường lực Corning Gorilla Glass Victus 2,"6.7""",Dynamic AMOLED 2X,2K+ (1440 x 3120 Pixels),120 Hz,2600 nits,Android 15,IP68,4900 mAh,45 W,190 g,Khung nhôm & Mặt lưng kính cường lực,"NFC, Wi-Fi MIMO, Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 7, Dual-band (2.4 GHz/5 GHz), 6 GHz, v5.4",Hỗ trợ 5G,Type-C,2025-09-09 11:47:33
333148,Điện thoại Xiaomi Redmi Note 14 8GB/256GB,5680000,Xiaomi,Smartphone,4.9,72019,https://www.thegioididong.com/dtdd/xiaomi-redmi-note-14-8gb-256gb,01/2025,MediaTek Helio G99-Ultra 8 nhân,2 nhân 2.2 GHz & 6 nhân 2.0 GHz,Mali-G57 MC2,8 GB,256 GB,"Chính 108 MP & Phụ 2 MP, 2 MP",20 MP,Kính cường lực Corning Gorilla Glass 5,"6.67""",AMOLED,Full HD+ (1080 x 2400 Pixels),120 Hz,1800 nits,Xiaomi HyperOS (Android 14),IP54,5500 mAh,33 W,196.5 g,Khung & Mặt lưng nhựa,"Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 802.11 a/b/g/n/ac, Dual-band (2.4 GHz/5 GHz), NFC, v5.3",Hỗ trợ 4G,"3.5 mm, Type-C",2025-09-09 11:47:33
332934,Điện thoại OPPO Reno13 5G 12GB/256GB,12700000,OPPO,Smartphone,4.9,21598,https://www.thegioididong.com/dtdd/oppo-reno13-5g,01/2025,MediaTek Dimensity 8350 5G 8 nhân,"1 nhân 3.35 GHz, 3 nhân 3.2 GHz & 4 nhân 2.2 GHz",Mali-G615,12 GB,256 GB,"Chính 50 MP & Phụ 8 MP, 2 MP",50 MP,Kính cường lực Corning Gorilla Glass 7i,"6.59""",AMOLED,1.5K (1256 x 2760 Pixles),120 Hz,1200 nits,Android 15,"IP66, IP68, IP69",5600 mAh,80 W,181 g,Khung kim loại & Mặt lưng kính,"OTG, NFC, Hồng ngoại, v5.4, Wi-Fi hotspot, Wi-Fi 6, Dual-band (2.4 GHz/5 GHz)",Hỗ trợ 5G,Type-C,2025-09-09 11:47:33
326023,Điện thoại vivo Y28 8GB/256GB,5880000,vivo,Smartphone,4.9,22879,https://www.thegioididong.com/dtdd/vivo-y28-256gb,06/2024,MediaTek Helio G85,2 nhân 2.0 GHz & 6 nhân 1.8 GHz,Mali-G52,8 GB,256 GB,Chính 50 MP & Phụ 2 MP,8 MP,Kính cường lực CSG,"6.68 """,IPS LCD,HD+ (720 x 1608 Pixels),90 Hz,1000 nits,Android 14,IP64,6000 mAh,44 W,199 g,Khung & Mặt lưng nhựa,"Wi-Fi hotspot, Dual-band (2.4 GHz/5 GHz), OTG, v5.0",Hỗ trợ 4G,"3.5 mm, Type-C",2025-09-09 11:47:33
328750,Điện thoại Samsung Galaxy A06 6GB/128GB,3730000,Samsung,Smartphone,4.9,196102,https://www.thegioididong.com/dtdd/samsung-galaxy-a06-6gb-128gb,08/2024,MediaTek Helio G85,2 nhân 2.0 GHz & 6 nhân 1.8 GHz,Mali-G52,6 GB,128 GB,Chính 50 MP & Phụ 2 MP,8 MP,Kính cường lực,"6.7""",PLS LCD,HD+ (720 x 1600 Pixels),60 Hz,576 nits,Android 14,,5000 mAh,25 W,189 g,Khung & Mặt lưng nhựa,"Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 802.11 a/b/g/n/ac, Dual-band (2.4 GHz/5 GHz), v5.3",Hỗ trợ 4G,"3.5 mm, Type-C",2025-09-09 11:47:33
326477,Điện thoại Nokia 3210 4G,1490000,Nokia,Phone,4.9,17354,https://www.thegioididong.com/dtdd/nokia-3210-4g,06/2024,Đang cập nhật,1.0 GHz,,64 MB,128 MB,2 MP,,Không có cảm ứng,"2.4""",,QVGA (240 x 320 Pixels),,,S30+,,1450 mAh,2.75 W,88 g,Khung & Mặt lưng nhựa,v5.0,Hỗ trợ 4G,"3.5 mm, Type-C",2025-09-09 11:47:33
319466,Điện thoại realme 12 8GB/256GB,0,realme,Smartphone,4.9,4197,https://www.thegioididong.com/dtdd/realme-12,08/2024,Snapdragon 685 8 nhân,2.8 GHz,Adreno 610,8 GB,256 GB,Chính 50 MP & Phụ 2 MP,16 MP,Kính cường lực AGC DT-Star2,"6.67""",AMOLED,Full HD+ (1080 x 2400 Pixels),120 Hz,2000 nits,Android 14,IP54,5000 mAh,67 W,187 g,Khung & Mặt lưng nhựa,"Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 802.11 a/b/g/n/ac, Dual-band (2.4 GHz/5 GHz), OTG, NFC, v5.0",Hỗ trợ 4G,"3.5 mm, Type-C",2025-09-09 11:47:33
320729,Điện thoại Xiaomi Redmi Note 14 6GB/128GB,4650000,Xiaomi,Smartphone,4.9,11612,https://www.thegioididong.com/dtdd/xiaomi-redmi-note-14,01/2025,MediaTek Helio G99-Ultra 8 nhân,2 nhân 2.2 GHz & 6 nhân 2.0 GHz,Mali-G57 MC2,6 GB,128 GB,"Chính 108 MP & Phụ 2 MP, 2 MP",20 MP,Kính cường lực Corning Gorilla Glass 5,"6.67""",AMOLED,Full HD+ (1080 x 2400 Pixels),120 Hz,1800 nits,Xiaomi HyperOS (Android 14),IP54,5500 mAh,33 W,196.5 g,Khung & Mặt lưng nhựa,"Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 802.11 a/b/g/n/ac, Dual-band (2.4 GHz/5 GHz), NFC, v5.3",Hỗ trợ 4G,"3.5 mm, Type-C",2025-09-09 11:47:33
339624,Điện thoại OPPO Reno14 F 5G 8GB/256GB Hồng,10300000,OPPO,Smartphone,5.0,9684,https://www.thegioididong.com/dtdd/oppo-reno14-f-5g-8gb-256gb-hong,07/2025,Snapdragon 6 Gen 1 5G 8 nhân,2.2 GHz,Adreno 710,8 GB,256 GB,"Chính 50 MP & Phụ 8 MP, 2 MP",32 MP,Kính cường lực AGC DT-Star D+,"6.57""",AMOLED,Full HD+ (1080 x 2372 Pixels),120 Hz,1400 nits,Android 15,"IP66, IP68, IP69",6000 mAh,45 W,180 g,Khung nhựa & Mặt lưng thuỷ tinh hữu cơ,"Wi-Fi hotspot, Wi-Fi 5, Dual-band (2.4 GHz/5 GHz), OTG, NFC, v5.1",Hỗ trợ 5G,Type-C,2025-09-09 11:47:33
335229,Điện thoại vivo Y04 6GB/128GB,3920000,vivo,Smartphone,5.0,2082,https://www.thegioididong.com/dtdd/vivo-y04-6gb-128gb,04/2025,Unisoc T7225 8 nhân,1.8 GHz,Mali-G52,6 GB,128 GB,Chính 13 MP & Phụ 0.08 MP,5 MP,Kính cường lực,"6.74""",IPS LCD,HD+ (720 x 1600 Pixels),90 Hz,570 nits,Android 14,IP64,5500 mAh,15 W,199 g,Khung & Mặt lưng nhựa,"Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 5, Dual-band (2.4 GHz/5 GHz), v5.2, OTG",Hỗ trợ 4G,"3.5 mm, Type-C",2025-09-09 11:47:33
329135,Điện thoại iPhone 16 128GB,18890000,iPhone (Apple),Smartphone,4.9,19257,https://www.thegioididong.com/dtdd/iphone-16,09/2024,Apple A18 6 nhân,Hãng không công bố,Apple GPU 5 nhân,8 GB,128 GB,Chính 48 MP & Phụ 12 MP,12 MP,Kính cường lực Ceramic Shield,"6.1""",OLED,Super Retina XDR (1179 x 2556 Pixels),60 Hz,2000 nits,iOS 18,IP68,22 giờ,20 W,170 g,Khung nhôm & Mặt lưng kính cường lực,"NFC, Wi-Fi MIMO, Wi-Fi 7, v5.3",Hỗ trợ 5G,Type-C,2025-09-09 11:47:33
334404,Điện thoại OPPO A5 Pro 5G 8GB/256GB,8340000,OPPO,Smartphone,4.9,34517,https://www.thegioididong.com/dtdd/oppo-a5-pro-5g,03/2025,MediaTek Dimensity 6300 5G 8 nhân,4 nhân 2.4 GHz & 4 nhân 2 GHz,Mali-G57 MC2,8 GB,256 GB,Chính 50 MP & Phụ 2 MP,8 MP,Kính cường lực Corning Gorilla Glass 7i,"6.67""",IPS LCD,HD+ (720 x 1604 Pixels),120 Hz,1000 nits,Android 15,"IP66, IP68, IP69",5800 mAh,45 W,194 g,Khung hợp kim & Mặt lưng thuỷ tinh hữu cơ,"Wi-Fi hotspot, Wi-Fi 802.11 a/b/g/n/ac, Dual-band (2.4 GHz/5 GHz), OTG, NFC, v5.3",Hỗ trợ 5G,Type-C,2025-09-09 11:47:33
207956,Điện thoại Nokia 220 4G,980000,Nokia,Phone,4.9,63256,https://www.thegioididong.com/dtdd/nokia-220-4g,06/2024,Unisoc T107 8 nhân,1.0 GHz,,64 MB,128 MB,,,Không có cảm ứng,"2.8""",,QVGA (240 x 320 Pixels),,,S30+,,1450 mAh,Hãng không công bố,98 g,Khung & Mặt lưng nhựa,v5.0,Hỗ trợ 4G,"3.5 mm, Type-C",2025-09-09 11:47:33
333834,Điện thoại HONOR X5b 4GB/64GB,2160000,HONOR,Smartphone,4.9,6863,https://www.thegioididong.com/dtdd/honor-x5b,01/2025,MediaTek Helio G36 8 nhân,4 nhân 2.2 GHz & 4 nhân 1.6 GHz,IMG PowerVR GE8320,4 GB,64 GB,Chính 13 MP & Ống kính phụ,5 MP,Kính thường,"6.56""",TFT LCD,HD+ (720 x 1612 Pixels),90 Hz,530 nits,Android 14,,5200 mAh,10 W,194 g,Khung & Mặt lưng nhựa,"Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 802.11 a/b/g/n/ac, Dual-band (2.4 GHz/5 GHz), OTG, v5.1",Hỗ trợ 4G,"3.5 mm, Type-C",2025-09-09 11:47:33
340220,Điện thoại HONOR X6c 6GB/128GB,4290000,HONOR,Smartphone,5.0,1424,https://www.thegioididong.com/dtdd/honor-x6c-6gb-128gb,07/2025,MediaTek Helio G81-Ultra 8 nhân,2 nhân 2.0 GHz & 6 nhân 1.7 GHz,Mali-G52 MC2,6 GB,128 GB,Chính 50 MP & Phụ cảm biến chiều sâu,5 MP,Kính cường lực,"6.61""",TFT LCD,HD+ (720 x 1604 Pixels),120 Hz,1010 nits,Android 15,IP64,5300 mAh,35 W,199 g,Khung kim loại & Mặt lưng kim loại,"Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 802.11 a/b/g/n/ac, Dual-band (2.4 GHz/5 GHz), OTG, NFC, Hồng ngoại, v5.1",Hỗ trợ 4G,"3.5 mm, Type-C",2025-09-09 11:47:33
341800,Điện thoại Samsung Galaxy A17 8GB/256GB,5890000,Samsung,Smartphone,,,https://www.thegioididong.com/dtdd/samsung-galaxy-a17-8gb-256gb,09/2025,,,,,,,,,,,,,,,,,,,,,,,2025-09-09 11:47:33
328452,Điện thoại OPPO A3x 6GB/128GB,4610000,OPPO,Smartphone,4.9,46078,https://www.thegioididong.com/dtdd/oppo-a3x-6gb-128gb,08/2024,Snapdragon 6s Gen 1 8 nhân,4 nhân 2.1 GHz & 4 nhân 2.0 GHz,Adreno 610,6 GB,128 GB,Chính 8 MP & Cảm biến Flicker,5 MP,Kính cường lực Panda,"6.67""",IPS LCD,HD+ (720 x 1604 Pixels),90 Hz,1000 nits,Android 14,IP54,5100 mAh,45 W,186 g,Khung nhựa & Mặt lưng thuỷ tinh hữu cơ,"Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 802.11 a/b/g/n/ac, Dual-band (2.4 GHz/5 GHz), OTG, v5.0",Hỗ trợ 4G,"3.5 mm, Type-C",2025-09-09 11:47:33
305658,Điện thoại iPhone 15 Pro Max 256GB,29390000,iPhone (Apple),Smartphone,4.9,243694,https://www.thegioididong.com/dtdd/iphone-15-pro-max,09/2023,Apple A17 Pro 6 nhân,3.78 GHz,Apple GPU 6 nhân,8 GB,256 GB,"Chính 48 MP & Phụ 12 MP, 12 MP",12 MP,Kính cường lực Ceramic Shield,"6.7""",OLED,Super Retina XDR (1290 x 2796 Pixels),120 Hz,2000 nits,iOS 17,IP68,4422 mAh,20 W,221 g,Khung Titan & Mặt lưng kính cường lực,"NFC, Wi-Fi MIMO, Wi-Fi 802.11 a/b/g/n/ac/ax, 6 GHz, v5.3",Hỗ trợ 5G,Type-C,2025-09-09 11:47:33
339175,Điện thoại OPPO Reno14 5G 12GB/256GB,15700000,OPPO,Smartphone,5.0,960,https://www.thegioididong.com/dtdd/oppo-reno14-5g,07/2025,MediaTek Dimensity 8350 5G 8 nhân,3.35 GHz,Mali-G615 MC6,12 GB,256 GB,"Chính 50 MP & Phụ 50 MP, 8 MP",50 MP,Kính cường lực Corning Gorilla Glass 7i,"6.59""",AMOLED,1.5K (1256 x 2760 Pixles),120 Hz,1200 nits,Android 15,"IP66, IP68, IP69",6000 mAh,80 W,187 g,Khung hợp kim nhôm & Mặt lưng kính,"OTG, NFC, Hồng ngoại, Wi-Fi MIMO, Wi-Fi hotspot, Wi-Fi 802.11 a/b/g/n, Wi-Fi 6E, Wi-Fi 6, Wi-Fi 5, Dual-band (2.4 GHz/5 GHz), v5.4",Hỗ trợ 5G,Type-C,2025-09-09 11:47:33
339180,Điện thoại vivo Y39 5G 8GB/128GB,7360000,vivo,Smartphone,4.9,9381,https://www.thegioididong.com/dtdd/vivo-y39-5g,06/2025,Snapdragon 4 Gen 2 8 nhân,2 nhân 2.2 GHz & 6 nhân 1.95 GHz,Adreno 610,8 GB,128 GB,Chính 50 MP & Phụ 2 MP,8 MP,Kính cường lực Shield,"6.68 """,IPS LCD,HD+ (720 x 1608 Pixels),120 Hz,1000 nits,Android 15,IP64,6500 mAh,44 W,206 g,Khung & Mặt lưng nhựa,"Wi-Fi hotspot, Dual-band (2.4 GHz/5 GHz), OTG, NFC, v5.1",Hỗ trợ 5G,Type-C,2025-09-09 11:47:33
329140,Điện thoại iPhone 16 Plus 256GB,25090000,iPhone (Apple),Smartphone,4.9,6847,https://www.thegioididong.com/dtdd/iphone-16-plus-256gb,09/2024,Apple A18 6 nhân,Hãng không công bố,Apple GPU 5 nhân,8 GB,256 GB,Chính 48 MP & Phụ 12 MP,12 MP,Kính cường lực Ceramic Shield,"6.7""",OLED,Super Retina XDR (1290 x 2796 Pixels),60 Hz,2000 nits,iOS 18,IP68,27 giờ,20 W,199 g,Khung nhôm & Mặt lưng kính cường lực,"NFC, Wi-Fi MIMO, Wi-Fi 7, v5.3",Hỗ trợ 5G,Type-C,2025-09-09 11:47:33
335755,Điện thoại Xiaomi Redmi 13x 6GB/128GB,3520000,Xiaomi,Smartphone,4.9,55442,https://www.thegioididong.com/dtdd/xiaomi-redmi-13x-6gb-128gb,03/2025,MediaTek Helio G91 Ultra 8 nhân,2 nhân 2.0 GHz & 6 nhân 1.8 GHz,Mali-G52 MC2,6 GB,128 GB,Chính 108 MP & Phụ 2 MP,13 MP,Kính cường lực Corning Gorilla Glass 3,"6.79""",IPS LCD,Full HD+ (1080 x 2460 Pixels),90 Hz,550 nits,Xiaomi HyperOS (Android 14),IP53,5030 mAh,33 W,198 g,Khung & Mặt lưng nhựa,"Wi-Fi hotspot, Dual-band (2.4 GHz/5 GHz), v5.4, Hồng ngoại",Hỗ trợ 4G,"3.5 mm, Type-C",2025-09-09 11:47:33
333347,Điện thoại Samsung Galaxy S25 Ultra 5G 12GB/256GB,26380000,Samsung,Smartphone,4.9,14472,https://www.thegioididong.com/dtdd/samsung-galaxy-s25-ultra,01/2025,Qualcomm Snapdragon 8 Elite For Galaxy 8 nhân,4.47 GHz,Adreno 830,12 GB,256 GB,"Chính 200 MP & Phụ 50 MP, 50 MP, 10 MP",12 MP,Kính cường lực Corning Gorilla Armor 2,"6.9""",Dynamic AMOLED 2X,2K+ (1440 x 3120 Pixels),120 Hz,2600 nits,Android 15,IP68,5000 mAh,45 W,218 g,Khung Titan & Mặt lưng kính cường lực,"NFC, Wi-Fi MIMO, Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 7, Dual-band (2.4 GHz/5 GHz), 6 GHz, v5.4",Hỗ trợ 5G,Type-C,2025-09-09 11:47:33
